time	gsr	ecg	emg_trapezius	emg_corrugator	emg_zygomaticus
4198516	1.425745e+01	-6.421244e+01	-1.333887e-02	7.130692e+00	-9.244301e+00
4200469	1.425685e+01	-5.138510e+01	-2.920091e-02	-2.240694e-01	-4.152907e+00
4202422	1.425206e+01	-5.008142e+01	-4.615514e-02	-1.048282e+01	-1.630317e+01
4204375	1.424943e+01	-5.641359e+01	-5.756481e-02	-2.635713e+01	-4.402330e+01
4206328	1.425136e+01	-6.242691e+01	-5.834948e-02	-1.705146e+01	-3.402320e+01
4208281	1.425594e+01	-6.527887e+01	-5.737204e-02	-6.739587e+00	-7.184487e-01
4210234	1.425464e+01	-6.618646e+01	-5.682909e-02	1.411287e+00	2.479111e+01
4212188	1.425558e+01	-5.532131e+01	-5.616724e-02	-1.825414e+00	4.069453e+01
4214141	1.425206e+01	-4.746260e+01	-5.549723e-02	6.824096e+00	2.001365e+01
4216094	1.425179e+01	-4.677770e+01	-5.493147e-02	2.214414e+01	-1.437979e+00
4218047	1.425121e+01	-4.774110e+01	-5.390921e-02	9.048177e+00	-2.322392e+01
4220000	1.425415e+01	-4.724426e+01	-5.456078e-02	-1.065219e-01	-3.003610e+01
4221953	1.425736e+01	-4.794808e+01	-3.956867e-02	-5.146120e+00	-2.026936e+01
4223906	1.425958e+01	-5.863280e+01	-5.687642e-03	-1.273082e+01	-9.107625e+00
4225859	1.425764e+01	-7.964591e+01	3.019141e-02	-1.413187e+00	-4.861061e-01
4227813	1.425306e+01	-1.034020e+02	6.482951e-02	-1.036769e-01	1.437987e+01
4229766	1.424648e+01	-1.325730e+02	9.893851e-02	1.355028e+00	1.813434e+01
4231719	1.424579e+01	-1.443779e+02	1.322483e-01	2.002755e+00	2.041341e+01
4233672	1.424442e+01	-1.573746e+02	1.647677e-01	1.392294e+00	1.785127e+01
4235625	1.424558e+01	-1.695645e+02	1.959078e-01	-1.423929e+00	1.006837e+01
4237578	1.424442e+01	-1.738789e+02	2.224901e-01	4.022613e-01	5.326038e+00
4239531	1.424715e+01	-1.796930e+02	2.415382e-01	8.945156e-01	2.282564e+00
4241484	1.425194e+01	-1.845977e+02	2.530017e-01	-6.442767e+00	-5.618894e+00
4243438	1.425063e+01	-1.790954e+02	2.572322e-01	-1.052135e+01	-4.282173e+00
4245391	1.424842e+01	-1.748933e+02	2.544030e-01	-1.631346e+01	1.376483e+00
4247344	1.424958e+01	-1.803519e+02	2.448478e-01	-1.179291e+01	2.089604e+00
4249297	1.425000e+01	-1.919820e+02	2.289126e-01	-3.037327e+00	-4.135780e+00
4251250	1.425000e+01	-1.955489e+02	2.069381e-01	-3.510657e+00	-5.619101e+00
4253203	1.424921e+01	-1.959010e+02	1.792713e-01	-2.652858e-01	3.286114e-01
4255156	1.425058e+01	-1.987428e+02	1.462391e-01	9.330272e+00	-5.539612e+00
4257109	1.424942e+01	-2.027012e+02	1.082427e-01	1.407856e+01	-1.712848e+01
4259063	1.425058e+01	-1.968204e+02	6.538374e-02	3.233765e+00	-1.949791e+01
4261016	1.425100e+01	-1.971083e+02	1.886103e-02	-9.810099e-01	-8.762861e+00
4262969	1.425179e+01	-1.895333e+02	-3.046074e-02	-3.910693e+00	5.939239e+00
4264922	1.425752e+01	-1.850251e+02	-3.738528e-02	-1.462737e+01	1.788875e+01
4266875	1.425584e+01	-1.849022e+02	-3.456135e-02	-1.141931e+01	1.832221e+01
4268828	1.425184e+01	-1.840941e+02	-3.419619e-02	-2.708942e-02	1.882810e+01
4270781	1.425100e+01	-1.923555e+02	-3.327495e-02	2.695981e+00	1.418652e+01
4272734	1.424942e+01	-2.011652e+02	-3.207463e-02	3.627480e+00	2.936352e+00
4274688	1.424821e+01	-1.998747e+02	-3.250044e-02	1.287867e+01	1.115670e+01
4276641	1.424879e+01	-2.025825e+02	-2.665746e-02	1.562836e+01	4.584688e+00
4278594	1.424426e+01	-2.028601e+02	-4.422030e-02	3.105176e+00	-2.727558e+01
4280547	1.424458e+01	-1.992598e+02	2.561662e-02	4.139506e-01	-2.883566e+01
4282500	1.424579e+01	-1.946727e+02	-5.591486e-01	-3.511387e+00	-2.055948e+00
4284453	1.424916e+01	-1.917685e+02	-8.202567e-01	-1.517665e+01	3.979708e+00
4286406	1.424842e+01	-1.899213e+02	-2.459452e-01	-1.395520e+01	-1.021626e+01
4288359	1.424642e+01	-1.762631e+02	-5.655797e-02	-4.253138e+00	5.782604e+00
4290313	1.424837e+01	-1.686681e+02	9.709777e-02	8.544645e-01	1.792651e+01
4292266	1.424900e+01	-1.855307e+02	2.861083e-01	-1.159622e+00	2.977845e+01
4294219	1.424663e+01	-2.028309e+02	3.996900e-01	3.861606e+00	2.494618e+01
4296172	1.424521e+01	-2.153065e+02	5.099969e-01	1.613162e+01	-1.891740e+00
4298125	1.424421e+01	-2.360457e+02	4.134308e-01	9.506323e+00	-2.238175e+01
4300078	1.424558e+01	-2.354838e+02	1.547292e+00	-1.858321e+00	-4.120950e+01
4302031	1.424442e+01	-2.041847e+02	2.959995e+00	1.378819e+00	-2.764413e+01
4303984	1.424479e+01	-1.317790e+02	3.503302e+00	-4.319532e+00	-9.222545e+00
4305938	1.424658e+01	-3.370201e+01	3.440697e+00	-1.493287e+01	-1.721423e+00
4307891	1.424700e+01	7.688761e+01	1.081937e+00	-8.158971e+00	2.219086e+01
4309844	1.424463e+01	1.557846e+02	-4.322220e-01	3.457152e-01	3.745233e+01
4311797	1.424637e+01	2.454146e+02	-3.293823e-01	3.577622e-01	3.577913e+01
4313750	1.424384e+01	3.570071e+02	-2.362171e+00	3.946001e+00	2.824905e+01
4315703	1.424458e+01	5.446574e+02	-3.506512e+00	4.516238e+00	9.629526e+00
4317656	1.424026e+01	7.254733e+02	-1.361273e+00	3.630538e+00	2.540574e+00
4319609	1.424137e+01	8.746778e+02	-6.710332e-01	4.551334e+00	-9.148310e+00
4321563	1.424042e+01	1.076486e+03	-1.226599e+00	1.185847e+00	-1.508339e+01
4323516	1.424554e+01	1.278719e+03	-1.666591e+00	1.344873e+00	-2.604010e+00
4325469	1.424542e+01	1.445141e+03	-1.950974e+00	-2.823993e+00	-1.455549e+00
4327422	1.424421e+01	1.572857e+03	-1.801852e+00	-1.243034e+01	-4.095428e+00
4329375	1.424558e+01	1.576571e+03	-2.558583e-01	-9.740330e+00	-3.375705e+01
4331328	1.424284e+01	1.487426e+03	-5.472794e-02	-7.007782e-01	-7.579295e+01
4333281	1.424279e+01	1.310480e+03	-1.418065e-01	-1.559742e-01	-5.594350e+01
4335234	1.424458e+01	1.012116e+03	-5.888788e-01	7.616022e+00	4.499340e+00
4337188	1.424579e+01	6.579118e+02	-1.002870e+00	1.785449e+01	3.299168e+01
4339141	1.424283e+01	3.651778e+02	-9.845772e-01	7.432376e+00	3.109715e+01
4341094	1.424517e+01	8.911870e+01	-8.952692e-01	4.889927e+00	3.284696e+01
4343047	1.424679e+01	-2.227774e+02	-8.013646e-01	1.380083e+00	2.670245e+01
4345000	1.424621e+01	-3.583863e+02	-6.992462e-01	-1.272253e+01	1.824692e+01
4346953	1.424363e+01	-3.931996e+02	-5.470979e-01	-1.958592e+01	1.709039e+01
4348906	1.423746e+01	-4.224818e+02	-7.377288e-01	-3.976864e+00	1.507379e+01
4350859	1.423758e+01	-4.486486e+02	-1.182486e+00	1.146957e+00	1.161464e+01
4352813	1.423958e+01	-4.428853e+02	-5.383867e-01	-1.373048e-01	7.286349e+00
4354766	1.424238e+01	-4.072644e+02	-3.149770e-01	1.275665e+01	3.661477e+00
4356719	1.424538e+01	-3.336074e+02	-3.012943e-01	1.991052e+01	-2.321209e+00
4358672	1.424204e+01	-2.493199e+02	-2.307587e-01	2.307601e+00	-6.072570e+00
4360625	1.424100e+01	-1.824050e+02	-1.680754e-01	-1.783264e+00	-4.514703e+00
4362578	1.424258e+01	-1.453268e+02	-1.372053e-01	-1.267356e+01	-1.312457e+01
4364531	1.423904e+01	-1.206774e+02	-1.284282e-01	-2.868102e+01	-2.014272e+01
4366484	1.424671e+01	-1.039766e+02	-1.195550e-01	-2.535470e+01	-3.016189e+01
4368438	1.424662e+01	-1.059835e+02	-1.102501e-01	-1.907648e+01	-6.624688e+01
4370391	1.424283e+01	-1.071082e+02	-1.005836e-01	-6.486628e+00	-6.344170e+01
4372344	1.424121e+01	-1.064403e+02	-9.057264e-02	1.482411e+00	-6.895847e+00
4374297	1.424021e+01	-1.070959e+02	-8.012448e-02	1.417404e+01	4.287762e+01
4376250	1.424317e+01	-1.096023e+02	-6.964302e-02	3.029764e+01	6.707860e+01
4378203	1.424162e+01	-1.044929e+02	-5.766025e-02	1.330593e+01	2.719616e+01
4380156	1.424575e+01	-1.052532e+02	-4.969919e-02	-7.211349e-01	1.172441e+01
4382109	1.423987e+01	-1.052059e+02	-4.721246e-03	-5.813407e+00	1.466556e+01
4384063	1.424196e+01	-1.083229e+02	5.607520e-02	-2.587800e+01	3.795829e+00
4386016	1.423904e+01	-1.063239e+02	1.042527e-01	-2.625817e+01	1.089896e+01
4387969	1.423879e+01	-1.139845e+02	1.336393e-01	-1.281978e+01	1.428564e+01
4389922	1.423583e+01	-1.073534e+02	1.375943e-01	-8.119794e-01	3.678612e+00
4391875	1.423817e+01	-1.025978e+02	1.214872e-01	-9.754469e-01	-8.636897e+00
4393828	1.423741e+01	-1.024200e+02	8.864064e-02	4.666166e+00	-6.370560e+00
4395781	1.424096e+01	-9.862392e+01	3.093883e-02	2.309865e+01	6.401267e+00
4397734	1.423724e+01	-9.833484e+01	1.420255e-03	2.668989e+01	7.518862e+00
4399688	1.423997e+01	-9.729486e+01	-3.234454e-04	9.742395e+00	-2.875582e+00
4401641	1.423941e+01	-9.033495e+01	6.036045e-05	-2.593813e+00	-1.855462e+01
4403594	1.423821e+01	-8.790972e+01	8.201504e-05	-1.608676e+01	-2.740307e+01
4405547	1.423959e+01	-9.436511e+01	3.943395e-03	-2.987852e+01	-1.999331e+01
4407500	1.423841e+01	-9.204935e+01	4.419484e-02	-1.823126e+01	-7.029379e+00
4409453	1.423562e+01	-9.025406e+01	8.952224e-02	-5.379655e+00	-3.313581e+00
4411406	1.424214e+01	-9.009147e+01	1.297197e-01	-1.359267e+00	5.820349e+00
4413359	1.423924e+01	-8.621779e+01	1.673620e-01	5.192252e+00	2.001094e+01
4415313	1.423562e+01	-8.213253e+01	2.017112e-01	2.369576e+01	2.056636e+01
4417266	1.423738e+01	-6.786297e+01	2.328697e-01	2.798367e+01	6.039886e+00
4419219	1.423482e+01	-6.229368e+01	2.607544e-01	1.157579e+01	6.251558e+00
4421172	1.423718e+01	-6.932252e+01	2.853279e-01	-1.740585e+00	1.016647e+00
4423125	1.423641e+01	-7.277786e+01	3.065355e-01	-1.358170e+01	-9.524368e+00
4425078	1.423521e+01	-7.119721e+01	3.243272e-01	-3.101770e+01	-5.898356e+00
4427031	1.423659e+01	-7.188153e+01	3.386518e-01	-1.406474e+01	1.009789e+01
4428984	1.423621e+01	-7.312864e+01	3.494583e-01	1.822034e+00	1.846864e+01
4430938	1.423838e+01	-7.142500e+01	3.566987e-01	-2.266910e+00	1.578429e+01
4432891	1.423821e+01	-6.746923e+01	3.603141e-01	8.310149e+00	1.305359e+01
4434844	1.423641e+01	-6.045886e+01	3.602593e-01	2.880528e+01	-3.238429e+00
4436797	1.423521e+01	-5.482252e+01	3.564792e-01	2.622024e+01	-2.641828e+01
4438750	1.423103e+01	-4.067950e+01	3.489644e-01	9.848540e+00	-3.329952e+01
4440703	1.423397e+01	-3.360232e+01	3.377216e-01	5.782135e-01	-5.383189e+01
4442656	1.423579e+01	-3.053125e+01	3.227059e-01	-9.378142e+00	-4.607246e+01
4444609	1.423759e+01	-3.210687e+01	3.038711e-01	-3.123408e+01	5.034051e-01
4446563	1.423721e+01	-3.171281e+01	2.811668e-01	-2.605485e+01	4.273599e+01
4448516	1.423859e+01	-3.087471e+01	2.545614e-01	-2.514073e+01	4.551689e+01
4450469	1.423662e+01	-2.226552e+01	2.240091e-01	-1.236013e+01	4.676374e+01
4452422	1.423759e+01	-5.781788e+00	1.893949e-01	3.141002e-01	3.371368e+01
4454375	1.423641e+01	-3.565226e+00	1.511215e-01	7.803738e+00	3.258022e+00
4456328	1.423282e+01	-9.496018e+00	1.092554e-01	3.044571e+01	-7.352115e+00
4458281	1.423438e+01	-7.292384e+00	6.557299e-02	1.604889e+01	-5.141305e-01
4460234	1.423818e+01	4.974482e+00	1.621620e-02	-2.252252e+00	-6.519146e+00
4462188	1.423661e+01	1.335301e+01	-4.982953e-05	-6.558476e+00	-2.579468e+01
4464141	1.423918e+01	1.005121e+01	3.421945e-05	-2.267990e+01	-4.741513e+01
4466094	1.424000e+01	1.037144e+01	-9.169370e-06	-1.804482e+01	-6.651386e+01
4468047	1.423523e+01	1.447366e+01	2.457005e-06	-3.475354e+00	-2.199328e+01
4470000	1.423798e+01	2.559228e+01	-6.583737e-07	1.115814e+00	3.915406e+01
4471953	1.423502e+01	3.266707e+01	1.764164e-07	5.830711e+00	5.098516e+01
4473906	1.423559e+01	3.527215e+01	-4.727216e-08	1.352147e+01	2.976326e+01
4475859	1.423441e+01	4.090804e+01	1.266694e-08	8.378600e+00	1.863700e+01
4477813	1.423161e+01	4.478959e+01	-3.384847e-09	-1.288896e+00	5.634527e-01
4479766	1.423180e+01	4.531402e+01	9.069465e-10	-2.621633e-01	-3.927162e+00
4481719	1.422802e+01	5.519285e+01	-2.428366e-10	-3.249553e+00	-5.770384e+00
4483672	1.422939e+01	6.010332e+01	6.437285e-11	-5.899871e+00	-1.255039e+01
4485625	1.423159e+01	6.571278e+01	-1.464741e-11	-8.280465e+00	-7.974405e+00
4487578	1.423041e+01	8.105052e+01	-5.785310e-12	-4.273562e+00	6.171434e+00
4489531	1.423318e+01	8.182426e+01	3.778978e-11	5.860034e-01	1.374438e+01
4491484	1.423320e+01	8.783890e+01	-1.453762e-10	2.709358e-01	7.518711e+00
4493438	1.423141e+01	9.958598e+01	5.429493e-10	1.090467e+00	7.433795e-01
4495391	1.423578e+01	1.085620e+02	-2.026659e-09	7.727693e+00	2.917411e+00
4497344	1.423382e+01	1.234510e+02	7.563805e-09	1.578890e+01	-5.234180e+00
4499297	1.423300e+01	1.426034e+02	-2.822900e-08	6.513695e+00	-1.606861e+01
4501250	1.423459e+01	1.523904e+02	1.053538e-07	-8.183442e-02	-1.953996e+01
4503203	1.423420e+01	1.608669e+02	-3.931924e-07	-3.238037e+00	-1.551247e+01
4505156	1.423320e+01	1.662786e+02	1.467439e-06	-1.391441e+01	1.057013e+01
4507109	1.423300e+01	1.775225e+02	-5.476648e-06	-8.430528e+00	2.266016e+01
4509063	1.423300e+01	1.823893e+02	2.041023e-05	1.210559e+00	4.924634e+00
4511016	1.422902e+01	1.884024e+02	-7.617331e-05	-2.319365e-01	-9.209926e+00
4512969	1.422641e+01	1.992220e+02	1.551525e-03	-1.018674e+00	-6.718807e+00
4514922	1.423158e+01	2.108704e+02	8.473536e-03	5.038702e+00	-3.395022e+00
4516875	1.422822e+01	2.301133e+02	1.600909e-02	1.592053e+01	-3.774858e+00
4518828	1.422780e+01	2.393501e+02	2.287329e-02	7.126723e+00	-1.260456e+01
4520781	1.422959e+01	2.541908e+02	2.938742e-02	-7.474668e-01	-8.934810e+00
4522734	1.422681e+01	2.728690e+02	3.545486e-02	-2.150986e+00	-3.992268e-01
4524688	1.422999e+01	2.843670e+02	4.109374e-02	-1.301657e+01	1.113771e+00
4526641	1.422861e+01	2.893353e+02	4.628364e-02	-1.146483e+01	8.953112e+00
4528594	1.422880e+01	2.895006e+02	5.102096e-02	-6.018648e-01	1.234661e+01
4530547	1.423458e+01	3.021124e+02	5.529693e-02	-1.615897e-01	9.079681e+00
4532500	1.422962e+01	3.067756e+02	5.910338e-02	1.141764e+00	1.863653e+00
4534453	1.423119e+01	3.119253e+02	6.243196e-02	1.109418e+01	-2.846419e+00
4536406	1.423120e+01	3.200694e+02	6.527438e-02	1.396938e+01	-9.422620e+00
4538359	1.422622e+01	3.322354e+02	6.762233e-02	2.126578e+00	-1.665976e+01
4540313	1.422819e+01	3.400359e+02	6.946834e-02	5.502610e-01	-1.233716e+01
4542266	1.423139e+01	3.479446e+02	7.080214e-02	-3.261135e+00	-5.985311e+00
4544219	1.422721e+01	3.486228e+02	7.161674e-02	-1.517018e+01	-2.144418e+00
4546172	1.422919e+01	3.490046e+02	7.190300e-02	-1.505254e+01	5.166534e+00
4548125	1.422761e+01	3.496822e+02	7.165572e-02	-4.095231e+00	1.364385e+01
4550078	1.422860e+01	3.497138e+02	7.085887e-02	8.833098e-01	1.288190e+01
4552031	1.422980e+01	3.535245e+02	6.965288e-02	-8.546514e-01	1.005065e+01
4553984	1.423000e+01	3.599036e+02	6.822943e-02	3.749049e+00	2.737071e+00
4555938	1.422601e+01	3.737695e+02	6.661438e-02	1.755661e+01	-3.074583e-01
4557891	1.422340e+01	3.667423e+02	6.479457e-02	1.234259e+01	-2.851044e+00
4559844	1.422140e+01	3.659775e+02	6.283577e-02	-1.639554e+00	-1.810661e+01
4561797	1.422499e+01	3.543571e+02	6.083020e-02	2.079959e-01	-1.391927e+01
4563750	1.422680e+01	3.602646e+02	5.879217e-02	-1.050963e+01	2.733362e+00
4565703	1.422860e+01	3.633622e+02	5.671993e-02	-1.998442e+01	1.230791e+01
4567656	1.422581e+01	3.375695e+02	5.461586e-02	-9.968605e+00	1.202922e+01
4569609	1.422819e+01	3.190880e+02	5.248125e-02	-4.813053e-01	-5.375011e+00
4571563	1.422581e+01	2.910209e+02	5.031653e-02	-3.936328e-01	-7.963163e+00
4573516	1.422260e+01	2.805567e+02	4.812543e-02	2.591082e+00	-1.201879e+01
4575469	1.422120e+01	2.689600e+02	4.590835e-02	1.549337e+01	-2.016197e+01
4577422	1.422739e+01	2.435363e+02	4.366680e-02	1.673256e+01	-3.190449e+00
4579375	1.422501e+01	2.243792e+02	4.140230e-02	2.943019e+00	1.324068e+01
4581328	1.422480e+01	2.069299e+02	3.911634e-02	1.606473e-01	2.485627e+01
4583281	1.422260e+01	1.915434e+02	3.681044e-02	-1.791022e+00	2.689309e+01
4585234	1.422519e+01	1.736536e+02	3.448611e-02	-1.373367e+01	7.584927e+00
4587188	1.422600e+01	1.566634e+02	3.214365e-02	-2.039253e+01	-5.318053e-01
4589141	1.422760e+01	1.272273e+02	2.978697e-02	-8.140856e+00	-2.857905e+01
4591094	1.422560e+01	1.041389e+02	2.741638e-02	1.644630e+00	-4.720984e+01
4593047	1.422660e+01	7.844609e+01	2.503339e-02	-8.293211e-01	-2.297188e+01
4595000	1.422301e+01	6.267343e+01	2.263952e-02	9.201203e+00	2.998793e+00
4596953	1.422440e+01	5.024556e+01	2.023625e-02	2.430555e+01	2.005181e+01
4598906	1.422340e+01	3.547717e+01	1.782514e-02	1.179752e+01	1.940758e+01
4600859	1.422300e+01	1.819391e+01	1.540758e-02	-6.169638e-01	1.972530e+01
4602813	1.422620e+01	6.747349e+00	1.298422e-02	-5.114532e+00	1.569249e+01
4604766	1.422620e+01	3.121754e+00	1.055764e-02	-2.158972e+01	8.618320e+00
4606719	1.422360e+01	-1.053487e+01	8.133361e-03	-1.452170e+01	5.346266e-02
4608672	1.422540e+01	-2.484158e+01	5.693314e-03	-9.296315e-01	9.225513e+00
4610625	1.422600e+01	-4.150752e+01	3.312065e-03	6.512602e-01	1.076887e+01
4612578	1.422520e+01	-5.674875e+01	7.184646e-04	-1.780955e+00	3.338911e+00
4614531	1.422420e+01	-7.084533e+01	-1.994475e-05	8.540568e+00	-7.509335e+00
4616484	1.422640e+01	-8.140098e+01	6.136968e-06	1.750412e+01	-1.621733e+01
4618438	1.421740e+01	-8.541573e+01	-1.639820e-06	1.645128e+00	-2.141668e+01
4620391	1.421900e+01	-9.091395e+01	4.394030e-07	1.517348e+00	-2.784890e+01
4622344	1.422080e+01	-9.717395e+01	-1.177416e-07	-6.101913e+00	-2.158482e+01
4624297	1.422420e+01	-1.003666e+02	3.154981e-08	-1.787071e+01	-5.924799e+00
4626250	1.422500e+01	-1.045705e+02	-8.454025e-09	-7.191252e+00	9.824526e+00
4628203	1.421860e+01	-1.112637e+02	2.265324e-09	1.476588e+00	2.517848e+01
4630156	1.421940e+01	-1.179631e+02	-6.070119e-10	-1.508232e+00	3.350518e+01
4632109	1.422320e+01	-1.191915e+02	1.626537e-10	2.819643e+00	1.772620e+01
4634063	1.422320e+01	-1.221511e+02	-4.346137e-11	6.410521e+00	2.055536e+00
4636016	1.422060e+01	-1.198042e+02	1.164582e-11	5.160533e+00	-2.389059e-01
4637969	1.421840e+01	-1.219766e+02	-3.120593e-12	1.046438e+01	8.203261e-01
4639922	1.421880e+01	-1.149919e+02	8.361881e-13	2.762153e+00	-1.115730e+01
4641875	1.421980e+01	-1.135048e+02	-2.240634e-13	9.307223e-01	-2.472173e+01
4643828	1.421680e+01	-1.235634e+02	6.003959e-14	-5.147255e+00	-2.001973e+01
4645781	1.422480e+01	-1.256012e+02	-1.608809e-14	-1.770992e+01	-1.252790e+01
4647734	1.422300e+01	-1.315954e+02	4.310934e-15	-1.797583e+01	-3.982659e+00
4649688	1.421880e+01	-1.394726e+02	-1.151881e-15	-1.006015e+01	6.263658e-01
4651641	1.421800e+01	-1.423554e+02	3.086559e-16	-6.759615e-01	1.415656e+01
4653594	1.421640e+01	-1.456279e+02	-8.270686e-17	2.084679e+00	3.058311e+01
4655547	1.422161e+01	-1.340767e+02	2.216197e-17	1.471482e+01	1.940857e+01
4657500	1.422300e+01	-1.363669e+02	-5.938481e-18	2.133137e+01	1.247290e+00
4659453	1.421820e+01	-1.348092e+02	1.591264e-18	1.026333e+01	-3.026232e+00
4661406	1.421700e+01	-1.324862e+02	-4.263921e-19	-3.002657e-01	-1.357296e+01
4663359	1.421700e+01	-1.366026e+02	1.142552e-19	-1.156478e+01	-2.819268e+01
4665313	1.422101e+01	-1.258421e+02	-3.052877e-20	-2.407027e+01	-1.568769e+01
4667266	1.422120e+01	-1.246722e+02	8.180432e-21	-2.217958e+01	3.631027e+00
4669219	1.422020e+01	-1.332035e+02	-2.192013e-21	-8.647013e+00	1.335868e+01
4671172	1.422401e+01	-1.401001e+02	5.873678e-22	1.023458e+00	1.359951e+01
4673125	1.421939e+01	-1.430671e+02	-1.573900e-22	3.029483e+00	4.466360e+00
4675078	1.422040e+01	-1.464209e+02	4.217392e-23	2.085550e+01	-4.868908e+00
4677031	1.421379e+01	-1.408699e+02	-1.130085e-23	1.920554e+01	8.673561e-02
4678984	1.421520e+01	-1.377060e+02	3.028153e-24	8.061017e-01	-4.684155e+00
4680938	1.421760e+01	-1.369001e+02	-8.091110e-25	-6.385104e-01	-8.495970e+00
4682891	1.422361e+01	-1.347243e+02	2.168079e-25	-1.570972e+01	-5.713061e+00
4684844	1.422340e+01	-1.321143e+02	-5.809544e-26	-2.450831e+01	2.228944e+00
4686797	1.422220e+01	-1.364490e+02	1.556715e-26	-1.280084e+01	7.224576e+00
4688750	1.422360e+01	-1.242182e+02	-4.171344e-27	-4.533361e+00	-1.827668e+00
4690703	1.421999e+01	-1.191203e+02	1.117746e-27	3.026948e-01	-3.743531e+00
4692656	1.421980e+01	-1.261913e+02	-2.995090e-28	3.491329e+00	-3.040260e-01
4694609	1.421519e+01	-1.299610e+02	8.025588e-29	2.171074e+01	-4.209077e+00
4696563	1.421801e+01	-1.347363e+02	-2.144391e-29	1.913471e+01	-7.634636e+00
4698516	1.422060e+01	-1.345827e+02	5.746072e-30	-9.793649e-01	-5.325783e+00
4700469	1.421699e+01	-1.340074e+02	-1.539707e-30	3.167322e+00	-3.039331e+00
4702422	1.421680e+01	-1.276557e+02	4.125770e-31	-1.144612e+01	3.367535e-02
4704375	1.421540e+01	-1.214959e+02	-1.105534e-31	-2.214097e+01	3.392194e+00
4706328	1.421821e+01	-1.214241e+02	2.962370e-32	-3.627100e+00	6.911523e+00
4708281	1.421659e+01	-1.222344e+02	-7.938133e-33	-2.066549e+00	7.306582e+00
4710234	1.421600e+01	-1.200032e+02	2.127147e-33	1.027817e+00	7.306147e+00
4712188	1.421279e+01	-1.201989e+02	-5.683734e-34	-1.420274e+00	1.067540e+01
4714141	1.421280e+01	-1.157062e+02	1.523046e-34	1.072491e+01	1.029037e+01
4716094	1.421461e+01	-1.098138e+02	-4.081240e-35	2.958716e+01	3.565205e+00
4718047	1.421420e+01	-1.023562e+02	1.093632e-35	2.003188e+01	-9.343300e-01
4720000	1.422042e+01	-9.836183e+01	-2.930560e-36	5.010899e+00	-2.405087e+00
4721953	1.421558e+01	-9.757082e+01	7.852894e-37	-1.763116e+00	-4.798974e+00
4723906	1.421159e+01	-9.714891e+01	-2.104306e-37	-1.506954e+01	-1.606251e+00
4725859	1.421501e+01	-9.932690e+01	5.638819e-38	-2.576534e+01	-6.267716e-01
4727813	1.421680e+01	-1.059333e+02	-1.506682e-38	-1.517753e+01	-8.880175e+00
4729766	1.421780e+01	-1.089305e+02	4.037387e-39	-3.319993e+00	-1.911571e+01
4731719	1.421639e+01	-1.087715e+02	-1.081867e-39	-8.152207e-01	-1.556817e+01
4733672	1.420877e+01	-1.083475e+02	2.898496e-40	7.532753e+00	-3.808434e+00
4735625	1.420539e+01	-1.095702e+02	-7.746939e-41	2.598256e+01	-1.222109e+00
4737578	1.421223e+01	-9.895525e+01	2.001131e-41	1.695379e+01	-1.475635e-01
4739531	1.421400e+01	-8.853126e+01	-2.571293e-42	2.812468e+00	6.778946e+00
4741484	1.421079e+01	-8.631776e+01	-9.727667e-42	-4.243602e+00	1.164264e+01
4743438	1.421482e+01	-8.680134e+01	4.142078e-41	-2.008001e+01	1.269882e+01
4745391	1.421600e+01	-8.546594e+01	-1.559732e-40	-1.449449e+01	1.116369e+01
4747344	1.421359e+01	-8.016263e+01	5.824897e-40	1.238936e+00	4.673363e+00
4749297	1.421220e+01	-8.755863e+01	-2.174052e-39	1.966604e-01	-1.158397e+00
4751250	1.421280e+01	-9.237234e+01	8.113965e-39	-1.195127e+00	-1.532713e+00
4753203	1.420979e+01	-9.157352e+01	-3.028273e-38	7.004325e+00	-5.462021e+00
4755156	1.421221e+01	-9.089879e+01	1.130204e-37	2.189065e+01	-9.844570e+00
4757109	1.420898e+01	-9.352010e+01	-4.218118e-37	1.048405e+01	-1.069542e+01
4759063	1.421122e+01	-8.682164e+01	1.571863e-36	-2.002730e+00	-9.034149e+00
4761016	1.420798e+01	-8.045818e+01	-5.866466e-36	1.642242e+00	-5.341630e+00
4762969	1.421263e+01	-7.859475e+01	2.189467e-35	-5.289185e+00	-9.173361e-01
4764922	1.421400e+01	-8.435216e+01	-8.171473e-35	-1.493517e+01	-1.905632e+00
4766875	1.420918e+01	-9.184883e+01	3.049736e-34	-6.344650e+00	4.541542e+00
4768828	1.421604e+01	-1.040790e+02	-1.138214e-33	1.156659e+00	1.062931e+01
4770781	1.421237e+01	-1.082828e+02	4.248014e-33	-8.713193e-01	1.351593e+01
4772734	1.421261e+01	-1.098264e+02	-1.585433e-32	3.154333e+00	1.189307e+01
4774688	1.420898e+01	-1.125627e+02	5.908009e-32	9.378393e+00	3.456047e+00
4776641	1.421524e+01	-1.042435e+02	-2.204972e-31	4.443318e+00	-2.512390e-01
4778594	1.420896e+01	-1.029343e+02	8.229341e-31	1.847235e+00	-3.186033e-01
4780547	1.420941e+01	-9.877827e+01	-3.071334e-30	-6.347767e-01	-2.346430e+00
4782500	1.420759e+01	-9.554861e+01	1.146275e-29	-6.110648e+00	-6.742764e+00
4784453	1.420941e+01	-9.950310e+01	-4.278100e-29	2.869306e-01	-5.548915e+00
4786406	1.421080e+01	-1.043190e+02	1.596661e-28	-3.659172e+00	-2.024415e+00
